annee;loi;type_donnee;axe;niveau1_id;niveau1;niveau2_id;niveau2;type_budget;montant_md_euros
2018;plr;ae;mission;3846;Agriculture, alimentation, forêt et affaires rurales;16536;Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture;Budget général;1.565396363
2018;plr;ae;mission;3846;Agriculture, alimentation, forêt et affaires rurales;16578;Sécurité et qualité sanitaires de l'alimentation;Budget général;0.550762286
2018;plr;ae;mission;3846;Agriculture, alimentation, forêt et affaires rurales;16583;Conduite et pilotage des politiques de l'agriculture;Budget général;0.639623781
2018;plr;ae;mission;6072;Sécurités;16539;Gendarmerie nationale;Budget général;8.916232135
2018;plr;ae;mission;6072;Sécurités;16545;Sécurité civile;Budget général;0.768513946
2018;plr;ae;mission;6072;Sécurités;16557;Police nationale;Budget général;10.808826007
2018;plr;ae;mission;6072;Sécurités;16579;Sécurité et éducation routières;Budget général;0.038280017
2018;plr;ae;mission;3961;Anciens combattants, mémoire et liens avec la nation;16543;Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale;Budget général;0.095847489
2018;plr;ae;mission;3961;Anciens combattants, mémoire et liens avec la nation;16551;Liens entre la Nation et son armée;Budget général;0.040901543
2018;plr;ae;mission;3961;Anciens combattants, mémoire et liens avec la nation;16553;Reconnaissance et réparation en faveur du monde combattant;Budget général;2.295687
2018;plr;ae;mission;6298;Sport, jeunesse et vie associative;16547;Jeunesse et vie associative;Budget général;0.56080143
2018;plr;ae;mission;6298;Sport, jeunesse et vie associative;16587;Sport;Budget général;0.343002909
2018;plr;ae;mission;6298;Sport, jeunesse et vie associative;16611;Jeux olympiques et paralympiques 2024;Budget général;0.058
2018;plr;ae;mission;5594;Médias, livre et industries culturelles;16560;Presse et médias;Budget général;0.263919708
2018;plr;ae;mission;5594;Médias, livre et industries culturelles;16601;Livre et industries culturelles;Budget général;0.251510315
2018;plr;ae;mission;6032;Santé;16563;Protection maladie;Budget général;0.911055656
2018;plr;ae;mission;6032;Santé;16576;Prévention, sécurité sanitaire et offre de soins;Budget général;0.424741602
2018;plr;ae;mission;5938;Régimes sociaux et de retraite;16570;Régimes de retraite des mines, de la SEITA et divers;Budget général;1.37681556
2018;plr;ae;mission;5938;Régimes sociaux et de retraite;16571;Régimes de retraite et de sécurité sociale des marins;Budget général;0.8243154
2018;plr;ae;mission;5938;Régimes sociaux et de retraite;16572;Régimes sociaux et de retraite des transports terrestres;Budget général;4.246821
2018;plr;ae;mission;3778;Administration générale et territoriale de l'État;16584;Conduite et pilotage des politiques de l'intérieur;Budget général;0.858115124
2018;plr;ae;mission;3778;Administration générale et territoriale de l'État;16592;Vie politique, cultuelle et associative;Budget général;0.171395162
2018;plr;ae;mission;3778;Administration générale et territoriale de l'État;16597;Administration territoriale;Budget général;1.726912632
2018;plr;ae;mission;3688;Action et transformation publiques;16609;Rénovation des cités administratives et autres sites domaniaux multi-occupants;Budget général;0.005620963
2018;plr;ae;mission;3688;Action et transformation publiques;16610;Fonds pour la transformation de l'action publique;Budget général;0.020145996
2018;plr;ae;mission;5366;Investissements d'avenir;16612;Soutien des progrès de l'enseignement et de la recherche;Budget général;0.65
2018;plr;ae;mission;5366;Investissements d'avenir;16613;Valorisation de la recherche;Budget général;2.37
2018;plr;ae;mission;5366;Investissements d'avenir;16614;Accélération de la modernisation des entreprises;Budget général;0.9835
2018;plr;ae;mission;5665;Pouvoirs publics;16615;Présidence de la République;Budget général;0.103
2018;plr;ae;mission;5665;Pouvoirs publics;16616;Assemblée nationale;Budget général;0.51789
2018;plr;ae;mission;5665;Pouvoirs publics;16617;Sénat;Budget général;0.323585
2018;plr;ae;mission;5665;Pouvoirs publics;16618;Conseil constitutionnel;Budget général;0.0117192
2018;plr;ae;mission;5665;Pouvoirs publics;16619;Cour de justice de la République;Budget général;0.0008615
2018;plr;ae;mission;5665;Pouvoirs publics;16620;La Chaîne parlementaire;Budget général;0.0346872
2018;plr;ae;mission;6486;Contrôle et exploitation aériens;16621;Navigation aérienne;Budgets annexes;0.607638
2018;plr;ae;mission;6486;Contrôle et exploitation aériens;16622;Soutien aux prestations de l'aviation civile;Budgets annexes;1.5217202
2018;plr;ae;mission;6486;Contrôle et exploitation aériens;16623;Transports aériens, surveillance et certification;Budgets annexes;0.04945292
2018;plr;ae;mission;6551;Publications officielles et information administrative;16624;Édition et diffusion;Budgets annexes;0.03762225
2018;plr;ae;mission;6551;Publications officielles et information administrative;16625;Pilotage et ressources humaines;Budgets annexes;0.11153236
2018;plr;ae;mission;6650;Gestion du patrimoine immobilier de l'État;16626;Opérations immobilières et entretien des bâtiments de l'État;Comptes d'affectation spéciale;0.362550962
2018;plr;ae;mission;6662;Participations financières de l'État;16627;Opérations en capital intéressant les participations financières de l'État;Comptes d'affectation spéciale;3.8919642
2018;plr;ae;mission;6662;Participations financières de l'État;16628;Désendettement de l'État et d'établissements publics de l'État;Comptes d'affectation spéciale;0.1
2018;plr;ae;mission;6685;Pensions;16629;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;Comptes d'affectation spéciale;54.742703913
2018;plr;ae;mission;6685;Pensions;16630;Ouvriers des établissements industriels de l'État;Comptes d'affectation spéciale;1.918266044
2018;plr;ae;mission;6685;Pensions;16631;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;Comptes d'affectation spéciale;1.84414919
2018;plr;ae;mission;6590;Contrôle de la circulation et du stationnement routiers;16632;Structures et dispositifs de sécurité routière;Comptes d'affectation spéciale;0.29217542
2018;plr;ae;mission;6590;Contrôle de la circulation et du stationnement routiers;16633;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;Comptes d'affectation spéciale;0.0262
2018;plr;ae;mission;6590;Contrôle de la circulation et du stationnement routiers;16634;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;Comptes d'affectation spéciale;0.689214
2018;plr;ae;mission;6590;Contrôle de la circulation et du stationnement routiers;16635;Désendettement de l'État;Comptes d'affectation spéciale;0.48657
2018;plr;ae;mission;6735;Transition énergétique;16636;Soutien à la transition énergétique;Comptes d'affectation spéciale;4.94340908
2018;plr;ae;mission;6735;Transition énergétique;16637;Engagements financiers liés à la transition énergétique;Comptes d'affectation spéciale;1.627992
2018;plr;ae;mission;6610;Développement agricole et rural;16638;Développement et transfert en agriculture;Comptes d'affectation spéciale;0.063030107
2018;plr;ae;mission;6610;Développement agricole et rural;16639;Recherche appliquée et innovation en agriculture;Comptes d'affectation spéciale;0.068625647
2018;plr;ae;mission;6718;Services nationaux de transport conventionnés de voyageurs;16640;Exploitation des services nationaux de transport conventionnés;Comptes d'affectation spéciale;0.576404527
2018;plr;ae;mission;6718;Services nationaux de transport conventionnés de voyageurs;16641;Matériel roulant des services nationaux de transport conventionnés;Comptes d'affectation spéciale;0.1626
2018;plr;ae;mission;6643;Financement national du développement et de la modernisation de l'apprentissage;16642;Répartition régionale de la ressource consacrée au développement de l'apprentissage;Comptes d'affectation spéciale;1.38994
2018;plr;ae;mission;6643;Financement national du développement et de la modernisation de l'apprentissage;16643;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;Comptes d'affectation spéciale;0.299967699
2018;plr;ae;mission;6584;Aides à l'acquisition de véhicules propres;16644;Contribution au financement de l'attribution d'aides à l'acquisition de véhicules propres;Comptes d'affectation spéciale;0.18357678
2018;plr;ae;mission;6584;Aides à l'acquisition de véhicules propres;16645;Contribution au financement de l'attribution d'aides au retrait de véhicules polluants;Comptes d'affectation spéciale;0.365
2018;plr;ae;mission;6620;Financement des aides aux collectivités pour l'électrification rurale;16646;Électrification rurale;Comptes d'affectation spéciale;0.387518092
2018;plr;ae;mission;6620;Financement des aides aux collectivités pour l'électrification rurale;16647;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d’utilité publique et intempéries;Comptes d'affectation spéciale;-0.000200758
2018;plr;ae;mission;6748;Avances à divers services de l'État ou organismes gérant des services publics;16648;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;Comptes de concours financiers;14.0128
2018;plr;ae;mission;6748;Avances à divers services de l'État ou organismes gérant des services publics;16649;Avances à des organismes distincts de l'État et gérant des services publics;Comptes de concours financiers;0.143376
2018;plr;ae;mission;6748;Avances à divers services de l'État ou organismes gérant des services publics;16650;Avances à des services de l'État;Comptes de concours financiers;-0.006
2018;plr;ae;mission;6889;Avances aux collectivités territoriales;16651;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;Comptes de concours financiers;103.92904
2018;plr;ae;mission;6761;Avances à l'audiovisuel public;16652;France Télévisions;Comptes de concours financiers;2.56791
2018;plr;ae;mission;6761;Avances à l'audiovisuel public;16653;ARTE France;Comptes de concours financiers;0.285373
2018;plr;ae;mission;6761;Avances à l'audiovisuel public;16654;Radio France;Comptes de concours financiers;0.608792
2018;plr;ae;mission;6761;Avances à l'audiovisuel public;16655;France Médias Monde;Comptes de concours financiers;0.263163
2018;plr;ae;mission;6761;Avances à l'audiovisuel public;16656;Institut national de l'audiovisuel;Comptes de concours financiers;0.0904111
2018;plr;ae;mission;6761;Avances à l'audiovisuel public;16657;TV5 Monde;Comptes de concours financiers;0.0789744
